date,sales,year,month,day,day_of_week,week_of_year,quarter,is_year_end,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_30,sales_rolling_7,sales_rolling_30
2012-05-13,312,2012,5,13,6,19,2,0,3612.0,1148.0,428.0,10058.0,7416.428571428572,5934.833333333333
2012-05-14,6950,2012,5,14,0,20,2,0,312.0,11202.0,5723.0,9263.0,6809.0,5857.733333333334
2012-05-15,10568,2012,5,15,1,20,2,0,6950.0,10823.0,3650.0,493.0,6772.571428571428,6193.566666666667
2012-05-16,8160,2012,5,16,2,20,2,0,10568.0,6782.0,2317.0,14554.0,6969.428571428572,5980.433333333333
2012-05-17,8386,2012,5,17,3,20,2,0,8160.0,8661.0,5684.0,5029.0,6930.142857142857,6092.333333333333
2012-05-18,5272,2012,5,18,4,20,2,0,8386.0,10523.0,10825.0,8079.0,6180.0,5998.766666666666
2012-05-19,856,2012,5,19,5,20,2,0,5272.0,3612.0,1395.0,7688.0,5786.285714285715,5771.033333333334
2012-05-20,169,2012,5,20,6,20,2,0,856.0,312.0,1148.0,6559.0,5765.857142857143,5558.033333333334
2012-05-21,6140,2012,5,21,0,21,2,0,169.0,6950.0,11202.0,1608.0,5650.142857142857,5709.1
2012-05-22,9832,2012,5,22,1,21,2,0,6140.0,10568.0,10823.0,6674.0,5545.0,5814.366666666667
2012-05-23,8570,2012,5,23,2,21,2,0,9832.0,8160.0,6782.0,2670.0,5603.571428571428,6011.033333333334
2012-05-24,9346,2012,5,24,3,21,2,0,8570.0,8386.0,8661.0,3334.0,5740.714285714285,6211.433333333333
2012-05-25,12592,2012,5,25,4,21,2,0,9346.0,5272.0,10523.0,9520.0,6786.428571428572,6313.833333333333
2012-05-26,2946,2012,5,26,5,21,2,0,12592.0,856.0,3612.0,5789.0,7085.0,6219.066666666667
2012-05-27,11,2012,5,27,6,21,2,0,2946.0,169.0,312.0,6085.0,7062.428571428572,6016.6
2012-05-28,9207,2012,5,28,0,22,2,0,11.0,6140.0,6950.0,7615.0,7500.571428571428,6069.666666666667
2012-05-29,9659,2012,5,29,1,22,2,0,9207.0,9832.0,10568.0,428.0,7475.857142857143,6377.366666666667
2012-05-30,5712,2012,5,30,2,22,2,0,9659.0,8570.0,8160.0,5723.0,7067.571428571428,6377.0
2012-05-31,17060,2012,5,31,3,22,2,0,5712.0,9346.0,8386.0,3650.0,8169.571428571428,6824.0
2012-06-01,9045,2012,6,1,4,22,2,0,17060.0,12592.0,5272.0,2317.0,7662.857142857143,7048.266666666666
2012-06-02,6167,2012,6,2,5,22,2,0,9045.0,2946.0,856.0,5684.0,8123.0,7064.366666666667
2012-06-03,178,2012,6,3,6,22,2,0,6167.0,11.0,169.0,10825.0,8146.857142857143,6709.466666666666
2012-06-04,7133,2012,6,4,0,23,2,0,178.0,9207.0,6140.0,1395.0,7850.571428571428,6900.733333333334
2012-06-05,11515,2012,6,5,1,23,2,0,7133.0,9659.0,9832.0,1148.0,8115.714285714285,7246.3
2012-06-06,8815,2012,6,6,2,23,2,0,11515.0,5712.0,8570.0,11202.0,8559.0,7166.733333333334
2012-06-07,7109,2012,6,7,3,23,2,0,8815.0,17060.0,9346.0,10823.0,7137.428571428572,7042.933333333333
2012-06-08,9395,2012,6,8,4,23,2,0,7109.0,9045.0,12592.0,6782.0,7187.428571428572,7130.033333333334
2012-06-09,3935,2012,6,9,5,23,2,0,9395.0,6167.0,2946.0,8661.0,6868.571428571428,6972.5
2012-06-10,3240,2012,6,10,6,23,2,0,3935.0,178.0,11.0,10523.0,7306.0,6729.733333333334
2012-06-11,13403,2012,6,11,0,24,2,0,3240.0,7133.0,9207.0,3612.0,8201.714285714286,7056.1
2012-06-12,11957,2012,6,12,1,24,2,0,13403.0,11515.0,9659.0,312.0,8264.857142857143,7444.266666666666
2012-06-13,9580,2012,6,13,2,24,2,0,11957.0,8815.0,5712.0,6950.0,8374.142857142857,7531.933333333333
2012-06-14,6869,2012,6,14,3,24,2,0,9580.0,7109.0,17060.0,10568.0,8339.857142857143,7408.633333333333
2012-06-15,6560,2012,6,15,4,24,2,0,6869.0,9395.0,9045.0,8160.0,7934.857142857143,7355.3
2012-06-16,13217,2012,6,16,5,24,2,0,6560.0,3935.0,6167.0,8386.0,9260.857142857143,7516.333333333333
2012-06-17,1087,2012,6,17,6,24,2,0,13217.0,3240.0,178.0,5272.0,8953.285714285714,7376.833333333333
2012-06-18,14120,2012,6,18,0,25,2,0,1087.0,13403.0,7133.0,856.0,9055.714285714286,7818.966666666666
2012-06-19,15132,2012,6,19,1,25,2,0,14120.0,11957.0,11515.0,169.0,9509.285714285714,8317.733333333334
2012-06-20,13716,2012,6,20,2,25,2,0,15132.0,9580.0,8815.0,6140.0,10100.142857142857,8570.266666666666
2012-06-21,11011,2012,6,21,3,25,2,0,13716.0,6869.0,7109.0,9832.0,10691.857142857143,8609.566666666668
2012-06-22,11805,2012,6,22,4,25,2,0,11011.0,6560.0,9395.0,8570.0,11441.142857142857,8717.4
2012-06-23,5457,2012,6,23,5,25,2,0,11805.0,13217.0,3935.0,9346.0,10332.57142857143,8587.766666666666
2012-06-24,331,2012,6,24,6,25,2,0,5457.0,1087.0,3240.0,12592.0,10224.57142857143,8179.066666666667
2012-06-25,15916,2012,6,25,0,26,2,0,331.0,14120.0,13403.0,2946.0,10481.142857142857,8611.4
2012-06-26,9252,2012,6,26,1,26,2,0,15916.0,15132.0,11957.0,11.0,9641.142857142857,8919.433333333332
2012-06-27,9845,2012,6,27,2,26,2,0,9252.0,13716.0,9580.0,9207.0,9088.142857142857,8940.7
2012-06-28,4775,2012,6,28,3,26,2,0,9845.0,11011.0,6869.0,9659.0,8197.285714285714,8777.9
2012-06-29,12080,2012,6,29,4,26,2,0,4775.0,11805.0,6560.0,5712.0,8236.57142857143,8990.166666666666
2012-06-30,3536,2012,6,30,5,26,2,0,12080.0,5457.0,13217.0,17060.0,7962.142857142857,8539.366666666667
2012-07-01,2542,2012,7,1,6,26,3,0,3536.0,331.0,1087.0,9045.0,8278.0,8322.6
2012-07-02,4706,2012,7,2,0,27,3,0,2542.0,15916.0,14120.0,6167.0,6676.571428571428,8273.9
2012-07-03,6683,2012,7,3,1,27,3,0,4706.0,9252.0,15132.0,178.0,6309.571428571428,8490.733333333334
2012-07-04,9368,2012,7,4,2,27,3,0,6683.0,9845.0,13716.0,7133.0,6241.428571428572,8565.233333333334
2012-07-05,3104,2012,7,5,3,27,3,0,9368.0,4775.0,11011.0,11515.0,6002.714285714285,8284.866666666667
2012-07-06,8492,2012,7,6,4,27,3,0,3104.0,12080.0,11805.0,8815.0,5490.142857142857,8274.1
2012-07-07,4382,2012,7,7,5,27,3,0,8492.0,3536.0,5457.0,7109.0,5611.0,8183.2
2012-07-08,34,2012,7,8,6,27,3,0,4382.0,2542.0,331.0,9395.0,5252.714285714285,7871.166666666667
2012-07-09,5110,2012,7,9,0,28,3,0,34.0,4706.0,15916.0,3935.0,5310.428571428572,7910.333333333333
2012-07-10,2586,2012,7,10,1,28,3,0,5110.0,6683.0,9252.0,3240.0,4725.142857142857,7888.533333333334
2012-07-11,9035,2012,7,11,2,28,3,0,2586.0,9368.0,9845.0,13403.0,4677.571428571428,7742.933333333333
2012-07-12,5472,2012,7,12,3,28,3,0,9035.0,3104.0,4775.0,11957.0,5015.857142857143,7526.766666666666
2012-07-13,8230,2012,7,13,4,28,3,0,5472.0,8492.0,12080.0,9580.0,4978.428571428572,7481.766666666666
2012-07-14,3906,2012,7,14,5,28,3,0,8230.0,4382.0,3536.0,6869.0,4910.428571428572,7383.0
2012-07-15,27,2012,7,15,6,28,3,0,3906.0,34.0,2542.0,6560.0,4909.428571428572,7165.233333333334
2012-07-16,7017,2012,7,16,0,29,3,0,27.0,5110.0,4706.0,13217.0,5181.857142857143,6958.566666666667
2012-07-17,4969,2012,7,17,1,29,3,0,7017.0,2586.0,6683.0,1087.0,5522.285714285715,7087.966666666666
2012-07-18,6273,2012,7,18,2,29,3,0,4969.0,9035.0,9368.0,14120.0,5127.714285714285,6826.4
2012-07-19,1636,2012,7,19,3,29,3,0,6273.0,5472.0,3104.0,15132.0,4579.714285714285,6376.533333333334
2012-07-20,7689,2012,7,20,4,29,3,0,1636.0,8230.0,8492.0,13716.0,4502.428571428572,6175.633333333333
2012-07-21,1753,2012,7,21,5,29,3,0,7689.0,3906.0,4382.0,11011.0,4194.857142857143,5867.033333333334
2012-07-22,0,2012,7,22,6,29,3,0,1753.0,27.0,34.0,11805.0,4191.0,5473.533333333334
2012-07-23,8516,2012,7,23,0,30,3,0,0.0,7017.0,5110.0,5457.0,4405.142857142857,5575.5
2012-07-24,5629,2012,7,24,1,30,3,0,8516.0,4969.0,2586.0,331.0,4499.428571428572,5752.1
2012-07-25,6363,2012,7,25,2,30,3,0,5629.0,6273.0,9035.0,15916.0,4512.285714285715,5433.666666666667
2012-07-26,4226,2012,7,26,3,30,3,0,6363.0,1636.0,5472.0,9252.0,4882.285714285715,5266.133333333333
2012-07-27,4140,2012,7,27,4,30,3,0,4226.0,7689.0,8230.0,9845.0,4375.285714285715,5075.966666666666
2012-07-28,1349,2012,7,28,5,30,3,0,4140.0,1753.0,3906.0,4775.0,4317.571428571428,4961.766666666666
2012-07-29,43,2012,7,29,6,30,3,0,1349.0,0.0,27.0,12080.0,4323.714285714285,4560.533333333334
2012-07-30,5248,2012,7,30,0,31,3,0,43.0,8516.0,7017.0,3536.0,3856.8571428571427,4617.6
2012-07-31,6719,2012,7,31,1,31,3,0,5248.0,5629.0,4969.0,2542.0,4012.5714285714284,4756.833333333333
2012-08-01,12389,2012,8,1,2,31,3,0,6719.0,6363.0,6273.0,4706.0,4873.428571428572,5012.933333333333
2012-08-02,17672,2012,8,2,3,31,3,0,12389.0,4226.0,1636.0,6683.0,6794.285714285715,5379.233333333334
2012-08-03,20851,2012,8,3,4,31,3,0,17672.0,4140.0,7689.0,9368.0,9181.57142857143,5762.0
2012-08-04,1388,2012,8,4,5,31,3,0,20851.0,1349.0,1753.0,3104.0,9187.142857142857,5704.8
2012-08-05,2078,2012,8,5,6,31,3,0,1388.0,43.0,0.0,8492.0,9477.857142857143,5491.0
2012-08-06,7338,2012,8,6,0,32,3,0,2078.0,5248.0,8516.0,4382.0,9776.42857142857,5589.533333333334
2012-08-07,9292,2012,8,7,1,32,3,0,7338.0,6719.0,5629.0,34.0,10144.0,5898.133333333333
2012-08-08,8978,2012,8,8,2,32,3,0,9292.0,12389.0,6363.0,5110.0,9656.714285714286,6027.066666666667
2012-08-09,12670,2012,8,9,3,32,3,0,8978.0,17672.0,4226.0,2586.0,8942.142857142857,6363.2
2012-08-10,15656,2012,8,10,4,32,3,0,12670.0,20851.0,4140.0,9035.0,8200.0,6583.9
2012-08-11,1507,2012,8,11,5,32,3,0,15656.0,1388.0,1349.0,5472.0,8217.0,6451.733333333334
2012-08-12,693,2012,8,12,6,32,3,0,1507.0,2078.0,43.0,8230.0,8019.142857142857,6200.5
2012-08-13,5724,2012,8,13,0,33,3,0,693.0,7338.0,5248.0,3906.0,7788.571428571428,6261.1
2012-08-14,14006,2012,8,14,1,33,3,0,5724.0,9292.0,6719.0,27.0,8462.0,6727.066666666667
2012-08-15,6844,2012,8,15,2,33,3,0,14006.0,8978.0,12389.0,7017.0,8157.142857142857,6721.3
2012-08-16,16140,2012,8,16,3,33,3,0,6844.0,12670.0,17672.0,4969.0,8652.857142857143,7093.666666666667
2012-08-17,9296,2012,8,17,4,33,3,0,16140.0,15656.0,20851.0,6273.0,7744.285714285715,7194.433333333333
2012-08-18,6422,2012,8,18,5,33,3,0,9296.0,1507.0,1388.0,1636.0,8446.42857142857,7353.966666666666
2012-08-19,34,2012,8,19,6,33,3,0,6422.0,693.0,2078.0,7689.0,8352.285714285714,7098.8
2012-08-20,17934,2012,8,20,0,34,3,0,34.0,5724.0,7338.0,1753.0,10096.57142857143,7638.166666666667
2012-08-21,6852,2012,8,21,1,34,3,0,17934.0,14006.0,9292.0,0.0,9074.57142857143,7866.566666666667
2012-08-22,9685,2012,8,22,2,34,3,0,6852.0,6844.0,8978.0,8516.0,9480.42857142857,7905.533333333334
2012-08-23,10803,2012,8,23,3,34,3,0,9685.0,16140.0,12670.0,5629.0,8718.0,8078.0
2012-08-24,19845,2012,8,24,4,34,3,0,10803.0,9296.0,15656.0,6363.0,10225.0,8527.4
2012-08-25,2598,2012,8,25,5,34,3,0,19845.0,6422.0,1507.0,4226.0,9678.714285714286,8473.133333333333
2012-08-26,2259,2012,8,26,6,34,3,0,2598.0,34.0,693.0,4140.0,9996.57142857143,8410.433333333332
2012-08-27,10459,2012,8,27,0,35,3,0,2259.0,17934.0,5724.0,1349.0,8928.714285714286,8714.1
2012-08-28,16824,2012,8,28,1,35,3,0,10459.0,6852.0,14006.0,43.0,10353.285714285714,9273.466666666667
2012-08-29,15276,2012,8,29,2,35,3,0,16824.0,9685.0,6844.0,5248.0,11152.0,9607.733333333334
2012-08-30,7039,2012,8,30,3,35,3,0,15276.0,10803.0,16140.0,6719.0,10614.285714285714,9618.4
2012-08-31,14606,2012,8,31,4,35,3,0,7039.0,19845.0,9296.0,12389.0,9865.857142857143,9692.3
2012-09-01,5592,2012,9,1,5,35,3,0,14606.0,2598.0,6422.0,17672.0,10293.57142857143,9289.633333333333
2012-09-02,2086,2012,9,2,6,35,3,0,5592.0,2259.0,34.0,20851.0,10268.857142857143,8664.133333333333
2012-09-03,11087,2012,9,3,0,36,3,0,2086.0,10459.0,17934.0,1388.0,10358.57142857143,8987.433333333332
2012-09-04,10732,2012,9,4,1,36,3,0,11087.0,16824.0,6852.0,2078.0,9488.285714285714,9275.9
2012-09-05,9362,2012,9,5,2,36,3,0,10732.0,15276.0,9685.0,7338.0,8643.42857142857,9343.366666666667
2012-09-06,15368,2012,9,6,3,36,3,0,9362.0,7039.0,10803.0,9292.0,9833.285714285714,9545.9
2012-09-07,13642,2012,9,7,4,36,3,0,15368.0,14606.0,19845.0,8978.0,9695.57142857143,9701.366666666667
2012-09-08,2770,2012,9,8,5,36,3,0,13642.0,5592.0,2598.0,12670.0,9292.42857142857,9371.366666666667
2012-09-09,3305,2012,9,9,6,36,3,0,2770.0,2086.0,2259.0,15656.0,9466.57142857143,8959.666666666666
2012-09-10,15475,2012,9,10,0,37,3,0,3305.0,11087.0,10459.0,1507.0,10093.42857142857,9425.266666666666
2012-09-11,7064,2012,9,11,1,37,3,0,15475.0,10732.0,16824.0,693.0,9569.42857142857,9637.633333333333
2012-09-12,6632,2012,9,12,2,37,3,0,7064.0,9362.0,15276.0,5724.0,9179.42857142857,9667.9
2012-09-13,13355,2012,9,13,3,37,3,0,6632.0,15368.0,7039.0,14006.0,8891.857142857143,9646.2
2012-09-14,15245,2012,9,14,4,37,3,0,13355.0,13642.0,14606.0,6844.0,9120.857142857143,9926.233333333334
2012-09-15,9841,2012,9,15,5,37,3,0,15245.0,2770.0,5592.0,16140.0,10131.0,9716.266666666666
2012-09-16,1262,2012,9,16,6,37,3,0,9841.0,3305.0,2086.0,9296.0,9839.142857142857,9448.466666666667
2012-09-17,16870,2012,9,17,0,38,3,0,1262.0,15475.0,11087.0,6422.0,10038.42857142857,9796.733333333334
2012-09-18,17580,2012,9,18,1,38,3,0,16870.0,7064.0,10732.0,34.0,11540.714285714286,10381.6
2012-09-19,5123,2012,9,19,2,38,3,0,17580.0,6632.0,9362.0,17934.0,11325.142857142857,9954.566666666668
2012-09-20,17703,2012,9,20,3,38,3,0,5123.0,13355.0,15368.0,6852.0,11946.285714285714,10316.266666666666
2012-09-21,14296,2012,9,21,4,38,3,0,17703.0,15245.0,13642.0,9685.0,11810.714285714286,10469.966666666667
2012-09-22,5307,2012,9,22,5,38,3,0,14296.0,9841.0,2770.0,10803.0,11163.0,10286.766666666666
2012-09-23,414,2012,9,23,6,38,3,0,5307.0,1262.0,3305.0,19845.0,11041.857142857143,9639.066666666668
2012-09-24,15319,2012,9,24,0,39,3,0,414.0,16870.0,15475.0,2598.0,10820.285714285714,10063.1
2012-09-25,9277,2012,9,25,1,39,3,0,15319.0,17580.0,7064.0,2259.0,9634.142857142857,10297.033333333333
2012-09-26,10444,2012,9,26,2,39,3,0,9277.0,5123.0,6632.0,10459.0,10394.285714285714,10296.533333333333
2012-09-27,11330,2012,9,27,3,39,3,0,10444.0,17703.0,13355.0,16824.0,9483.857142857143,10113.4
2012-09-28,14806,2012,9,28,4,39,3,0,11330.0,14296.0,15245.0,15276.0,9556.714285714286,10097.733333333334
2012-09-29,7434,2012,9,29,5,39,3,0,14806.0,5307.0,9841.0,7039.0,9860.57142857143,10110.9
2012-09-30,669,2012,9,30,6,39,3,0,7434.0,414.0,1262.0,14606.0,9897.0,9646.333333333334
2012-10-01,14903,2012,10,1,0,40,4,0,669.0,15319.0,16870.0,5592.0,9837.57142857143,9956.7
2012-10-02,6723,2012,10,2,1,40,4,0,14903.0,9277.0,17580.0,2086.0,9472.714285714286,10111.266666666666
2012-10-03,9911,2012,10,3,2,40,4,0,6723.0,10444.0,5123.0,11087.0,9396.57142857143,10072.066666666668
2012-10-04,8739,2012,10,4,3,40,4,0,9911.0,11330.0,17703.0,10732.0,9026.42857142857,10005.633333333333
2012-10-05,16412,2012,10,5,4,40,4,0,8739.0,14806.0,14296.0,9362.0,9255.857142857143,10240.633333333333
2012-10-06,4669,2012,10,6,5,40,4,0,16412.0,7434.0,5307.0,15368.0,8860.857142857143,9884.0
2012-10-07,96,2012,10,7,6,40,4,0,4669.0,669.0,414.0,13642.0,8779.0,9432.466666666667
2012-10-08,5036,2012,10,8,0,41,4,0,96.0,14903.0,15319.0,2770.0,7369.428571428572,9508.0
2012-10-09,8867,2012,10,9,1,41,4,0,5036.0,6723.0,9277.0,3305.0,7675.714285714285,9693.4
2012-10-10,9466,2012,10,10,2,41,4,0,8867.0,9911.0,10444.0,15475.0,7612.142857142857,9493.1
2012-10-11,11845,2012,10,11,3,41,4,0,9466.0,8739.0,11330.0,7064.0,8055.857142857143,9652.466666666667
2012-10-12,10978,2012,10,12,4,41,4,0,11845.0,16412.0,14806.0,6632.0,7279.571428571428,9797.333333333334
2012-10-13,6027,2012,10,13,5,41,4,0,10978.0,4669.0,7434.0,13355.0,7473.571428571428,9553.066666666668
2012-10-14,99,2012,10,14,6,41,4,0,6027.0,96.0,669.0,15245.0,7474.0,9048.2
2012-10-15,15016,2012,10,15,0,42,4,0,99.0,5036.0,14903.0,9841.0,8899.714285714286,9220.7
2012-10-16,4260,2012,10,16,1,42,4,0,15016.0,8867.0,6723.0,1262.0,8241.57142857143,9320.633333333333
2012-10-17,14585,2012,10,17,2,42,4,0,4260.0,9466.0,9911.0,16870.0,8972.857142857143,9244.466666666667
2012-10-18,5184,2012,10,18,3,42,4,0,14585.0,11845.0,8739.0,17580.0,8021.285714285715,8831.266666666666
2012-10-19,11177,2012,10,19,4,42,4,0,5184.0,10978.0,16412.0,5123.0,8049.714285714285,9033.066666666668
2012-10-20,4863,2012,10,20,5,42,4,0,11177.0,6027.0,4669.0,17703.0,7883.428571428572,8605.066666666668
2012-10-21,155,2012,10,21,6,42,4,0,4863.0,99.0,96.0,14296.0,7891.428571428572,8133.7
2012-10-22,6704,2012,10,22,0,43,4,0,155.0,15016.0,5036.0,5307.0,6704.0,8180.266666666666
2012-10-23,8751,2012,10,23,1,43,4,0,6704.0,4260.0,8867.0,414.0,7345.571428571428,8458.166666666666
2012-10-24,11083,2012,10,24,2,43,4,0,8751.0,14585.0,9466.0,15319.0,6845.285714285715,8316.966666666667
2012-10-25,17692,2012,10,25,3,43,4,0,11083.0,5184.0,11845.0,9277.0,8632.142857142857,8597.466666666667
2012-10-26,5814,2012,10,26,4,43,4,0,17692.0,11177.0,10978.0,10444.0,7866.0,8443.133333333333
2012-10-27,7346,2012,10,27,5,43,4,0,5814.0,4863.0,6027.0,11330.0,8220.714285714286,8310.333333333334
2012-10-28,273,2012,10,28,6,43,4,0,7346.0,155.0,99.0,14806.0,8237.57142857143,7825.9
2012-10-29,6812,2012,10,29,0,44,4,0,273.0,6704.0,15016.0,7434.0,8253.0,7805.166666666667
2012-10-30,12018,2012,10,30,1,44,4,0,6812.0,8751.0,4260.0,669.0,8719.714285714286,8183.466666666666
2012-10-31,7438,2012,10,31,2,44,4,0,12018.0,11083.0,14585.0,14903.0,8199.0,7934.633333333333
2012-11-01,11953,2012,11,1,3,44,4,1,7438.0,17692.0,5184.0,6723.0,7379.142857142857,8108.966666666666
2012-11-02,18487,2012,11,2,4,44,4,1,11953.0,5814.0,11177.0,9911.0,9189.57142857143,8394.833333333334
2012-11-03,5843,2012,11,3,5,44,4,1,18487.0,7346.0,4863.0,8739.0,8974.857142857143,8298.3
2012-11-04,820,2012,11,4,6,44,4,1,5843.0,273.0,155.0,16412.0,9053.0,7778.566666666667
2012-11-05,12278,2012,11,5,0,45,4,1,820.0,6812.0,6704.0,4669.0,9833.857142857143,8032.2
2012-11-06,5125,2012,11,6,1,45,4,1,12278.0,12018.0,8751.0,96.0,8849.142857142857,8199.833333333334
2012-11-07,10643,2012,11,7,2,45,4,1,5125.0,7438.0,11083.0,5036.0,9307.0,8386.733333333334
2012-11-08,28560,2012,11,8,3,45,4,1,10643.0,11953.0,17692.0,8867.0,11679.42857142857,9043.166666666666
2012-11-09,12353,2012,11,9,4,45,4,1,28560.0,18487.0,5814.0,9466.0,10803.142857142857,9139.4
2012-11-10,15566,2012,11,10,5,45,4,1,12353.0,5843.0,7346.0,11845.0,12192.142857142857,9263.433333333332
2012-11-11,1546,2012,11,11,6,45,4,1,15566.0,820.0,273.0,10978.0,12295.857142857143,8949.033333333333
2012-11-12,11422,2012,11,12,0,46,4,1,1546.0,12278.0,6812.0,6027.0,12173.57142857143,9128.866666666667
2012-11-13,25619,2012,11,13,1,46,4,1,11422.0,5125.0,12018.0,99.0,15101.285714285714,9979.533333333333
2012-11-14,10204,2012,11,14,2,46,4,1,25619.0,10643.0,7438.0,15016.0,15038.57142857143,9819.133333333333
2012-11-15,15133,2012,11,15,3,46,4,1,10204.0,28560.0,11953.0,4260.0,13120.42857142857,10181.566666666668
2012-11-16,16250,2012,11,16,4,46,4,1,15133.0,12353.0,18487.0,14585.0,13677.142857142857,10237.066666666668
2012-11-17,6544,2012,11,17,5,46,4,1,16250.0,15566.0,5843.0,5184.0,12388.285714285714,10282.4
2012-11-18,178,2012,11,18,6,46,4,1,6544.0,1546.0,820.0,11177.0,12192.857142857143,9915.766666666666
2012-11-19,7552,2012,11,19,0,47,4,1,178.0,11422.0,12278.0,4863.0,11640.0,10005.4
2012-11-20,16071,2012,11,20,1,47,4,1,7552.0,25619.0,5125.0,155.0,10276.0,10535.933333333332
2012-11-21,12839,2012,11,21,2,47,4,1,16071.0,10204.0,10643.0,6704.0,10652.42857142857,10740.433333333332
2012-11-22,7021,2012,11,22,3,47,4,1,12839.0,15133.0,28560.0,8751.0,9493.57142857143,10682.766666666666
2012-11-23,13102,2012,11,23,4,47,4,1,7021.0,16250.0,12353.0,11083.0,9043.857142857143,10750.066666666668
2012-11-24,7938,2012,11,24,5,47,4,1,13102.0,6544.0,15566.0,17692.0,9243.0,10424.933333333332
2012-11-25,385,2012,11,25,6,47,4,1,7938.0,178.0,1546.0,5814.0,9272.57142857143,10243.966666666667
2012-11-26,6164,2012,11,26,0,48,4,1,385.0,7552.0,11422.0,7346.0,9074.285714285714,10204.566666666668
2012-11-27,10680,2012,11,27,1,48,4,1,6164.0,16071.0,25619.0,273.0,8304.142857142857,10551.466666666667
2012-11-28,13773,2012,11,28,2,48,4,1,10680.0,12839.0,10204.0,6812.0,8437.57142857143,10783.5
2012-11-29,10124,2012,11,29,3,48,4,1,13773.0,7021.0,15133.0,12018.0,8880.857142857143,10720.366666666667
2012-11-30,9339,2012,11,30,4,48,4,1,10124.0,13102.0,16250.0,7438.0,8343.285714285714,10783.733333333334
2012-12-01,15574,2012,12,1,5,48,4,1,9339.0,7938.0,6544.0,11953.0,9434.142857142857,10904.433333333332
2012-12-02,282,2012,12,2,6,48,4,1,15574.0,385.0,178.0,18487.0,9419.42857142857,10297.6
2012-12-03,22904,2012,12,3,0,49,4,1,282.0,6164.0,7552.0,5843.0,11810.857142857143,10866.3
2012-12-04,16797,2012,12,4,1,49,4,1,22904.0,10680.0,16071.0,820.0,12684.714285714286,11398.866666666667
2012-12-05,6985,2012,12,5,2,49,4,1,16797.0,13773.0,12839.0,12278.0,11715.0,11222.433333333332
2012-12-06,11699,2012,12,6,3,49,4,1,6985.0,10124.0,7021.0,5125.0,11940.0,11441.566666666668
2012-12-07,11723,2012,12,7,4,49,4,1,11699.0,9339.0,13102.0,10643.0,12280.57142857143,11477.566666666668
2012-12-08,4078,2012,12,8,5,49,4,1,11723.0,15574.0,7938.0,28560.0,10638.285714285714,10661.5
2012-12-09,2456,2012,12,9,6,49,4,1,4078.0,282.0,385.0,12353.0,10948.857142857143,10331.6
2012-12-10,8743,2012,12,10,0,50,4,1,2456.0,22904.0,6164.0,15566.0,8925.857142857143,10104.166666666666
2012-12-11,12187,2012,12,11,1,50,4,1,8743.0,16797.0,10680.0,1546.0,8267.285714285714,10458.866666666667
2012-12-12,7408,2012,12,12,2,50,4,1,12187.0,6985.0,13773.0,11422.0,8327.714285714286,10325.066666666668
2012-12-13,16507,2012,12,13,3,50,4,1,7408.0,11699.0,10124.0,25619.0,9014.57142857143,10021.333333333334
2012-12-14,5519,2012,12,14,4,50,4,1,16507.0,11723.0,9339.0,10204.0,8128.285714285715,9865.166666666666
2012-12-15,11396,2012,12,15,5,50,4,1,5519.0,4078.0,15574.0,15133.0,9173.714285714286,9740.6
2012-12-16,2137,2012,12,16,6,50,4,1,11396.0,2456.0,282.0,16250.0,9128.142857142857,9270.166666666666
2012-12-17,13439,2012,12,17,0,51,4,1,2137.0,8743.0,22904.0,6544.0,9799.0,9500.0
2012-12-18,7511,2012,12,18,1,51,4,1,13439.0,12187.0,16797.0,178.0,9131.0,9744.433333333332
2012-12-19,22427,2012,12,19,2,51,4,1,7511.0,7408.0,6985.0,7552.0,11276.57142857143,10240.266666666666
2012-12-20,20079,2012,12,20,3,51,4,1,22427.0,16507.0,11699.0,16071.0,11786.857142857143,10373.866666666667
2012-12-21,10488,2012,12,21,4,51,4,1,20079.0,5519.0,11723.0,12839.0,12496.714285714286,10295.5
2012-12-22,5546,2012,12,22,5,51,4,1,10488.0,11396.0,4078.0,7021.0,11661.0,10246.333333333334
2012-12-23,606,2012,12,23,6,51,4,1,5546.0,2137.0,2456.0,13102.0,11442.285714285714,9829.8
2012-12-24,15732,2012,12,24,0,52,4,1,606.0,13439.0,8743.0,7938.0,11769.857142857143,10089.6
2012-12-25,21570,2012,12,25,1,52,4,1,15732.0,7511.0,12187.0,385.0,13778.285714285714,10795.766666666666
2012-12-26,16946,2012,12,26,2,52,4,1,21570.0,22427.0,7408.0,6164.0,12995.285714285714,11155.166666666666
2012-12-27,15328,2012,12,27,3,52,4,1,16946.0,20079.0,16507.0,10680.0,12316.57142857143,11310.1
2012-12-28,14817,2012,12,28,4,52,4,1,15328.0,10488.0,5519.0,13773.0,12935.0,11344.9
2012-12-29,1869,2012,12,29,5,52,4,1,14817.0,5546.0,11396.0,10124.0,12409.714285714286,11069.733333333334
2012-12-30,4825,2012,12,30,6,52,4,1,1869.0,606.0,2137.0,9339.0,13012.42857142857,10919.266666666666
2012-12-31,10667,2012,12,31,0,1,4,1,4825.0,15732.0,13439.0,15574.0,12288.857142857143,10755.7
2013-01-01,9368,2013,1,1,1,1,1,0,10667.0,21570.0,7511.0,282.0,10545.714285714286,11058.566666666668
2013-01-02,11612,2013,1,2,2,1,1,0,9368.0,16946.0,22427.0,22904.0,9783.714285714286,10682.166666666666
